id,unit_id,title_en_GB
2671,477,explore food preferences and their role in a balanced diet
2672,477,"name parts of the male and female body, using appropriate anatomical terms"
2673,477,realise that each individual has some responsibility for taking care of himself/herself
2674,477,realise the importance of good hygiene when preparing food to eat
2675,477,recognise and practise basic hygiene skills
2676,477,respect his/her own body and that of others
2677,478,"discuss and appreciate all those considered special, both within and outside the family circle"
2678,478,discuss and examine the different aspects of friendship
2679,478,identify and appreciate friends at school and how they can help and care for each other
2680,478,"identify, discuss and appreciate his/her own friends"
2681,478,know that bullying is always wrong and know what should be done if one is being bullied or sees it happening to someone else
2682,478,recognise and appreciate differences in people and know how to treat others with dignity and respect
2683,478,"recognise and explore bullying behaviour, who is involved and the effects on different people"
2684,479,explore and acknowledge many of the things that can be learned in the home
2685,479,explore the things that families do together
2686,479,identify and name the people who constitute a family and appreciate that all family units are not the same
2687,479,"realise how families take care of, support and love each other"
2688,479,realise that he/she belongs to a family and that each person has a place and role within a family
2689,480,listen and respond to the opinions and views of others
2690,480,"practise care and consideration, courtesy and good manners when interacting with others"
2691,480,resolve conflicts with others
2692,480,use verbal and non-verbal behaviour to perform social functions
2693,481,appreciate the environment and realise that each individual has a community and individual responsibility for protecting and caring for the environment
2694,481,begin to become aware of local identity and to participate in and enjoy celebrating local events
2695,481,explore and respect the diversity of children in the class and school
2696,481,realise and understand the necessity for adhering to the class and school rules
2697,481,realise that each person is important and has a unique and valuable contribution to make to the class
2698,481,recognise and appreciate people or groups who serve the local community and how their contribution enhances the quality of life of others
2699,481,"recognise and become familiar with the rules within a group or wider community, those who safeguard these rules and the importance of obeying the rules in order to keep people safe"
2700,481,recognise that each person has an important contribution to make to the life of the community
2701,481,recognise the importance of sharing and co-operating and being fair in all activities in the class and school
2702,481,recognise the name of his/her own school and the people who contribute to the life of the school
2703,481,"suggest ways of helping other people at home, in school and in the local community"
2704,482,begin to explore and talk about the difference between advertisements and programmes
2705,482,begin to use and explore the various kinds of information technology available
2706,482,"explore popular stories, books and rhymes and discuss some of the characters and their appealing traits"
2707,482,"identify favourite television programmes, videos and video games and indicate reasons for preference"
2708,482,realise that he/she receives information from many different sources
2709,483,éisteacht gan bhrú le hábhar tarraingteach
2710,483,"éisteacht le Gaeilge, cé nach dtuigfeadh sé/sí gach focal b’fhéidir"
2711,483,éisteacht leis an nGaeilge á húsáid go teagmhasach mar theanga chaidrimh agus bhainisteoireachta
2712,484,cluichí éisteachta a éilíonn tuiscint a imirt
2713,484,éisteacht agus leanúint treoracha
2714,484,"éisteacht le cainteoir(í), beo agus i bhfíseáin, agus an chaint a thuiscint le cabhair"
2715,484,éisteacht le treoracha ón múinteoir agus na mothúcháin a léiriú le mím nó pictiúr
2716,484,éisteacht leis an nGaeilge á labhairt go rialta gach lá chun frásaí faoi leith a dhaingniú
2717,484,foghraíocht cheart a chloisteáil chun taithí a fháil ar na fuaimeanna ar leith atá sa Ghaeilge
2718,484,taithí a fháil ar éisteacht ghníomhach trí aire a dhíriú ar an ábhar éisteachta le cabhair ó cheisteanna an mhúinteora
2719,485,an Ghaeilge a labhairt go teagmhasach neamhfhoirmiúil
2720,485,Gaeilge a labhairt i gcomhthéacsanna cultúrtha
2721,485,gníomhamhráin thaitneamhacha a chanadh
2722,485,páirt a ghlacadh i sceitsí gearra de scéalta aitheanta
2723,485,rainn a rá
2724,485,suímh shamhlaíocha a chruthú agus a fhorbairt i sceitsí agus drámaí
2725,486,"caint faoi rudaí a tharla, atá ar siúl agus a tharlóidh"
2726,486,cluichí le treoracha ó pháiste eile
2727,486,cluichí teanga a imirt
2728,486,focail cháilitheacha a úsáid
2729,486,nuacht shimplí phearsanta a thabhairt
2730,486,páirt a ghlacadh i gcluichí foghraíochta agus litrithe
2731,486,pictiúir agus cluichí a úsáid chun suíomh a chur in iúl
2732,486,rólghlacadh a chleachtadh i suímh éagsúla
2733,486,sainfhoclóir na dtéamaí don leibhéal seo a úsáid
2734,486,scéalta gearra a insint ag úsáid sraith briathra
2735,486,úsáid a bhaint as leideanna éagsúla chun cabhrú le cumarsáid éifeachtach a dhéanamh
2736,487,léitheoireacht a shamhlú le taitneamh trí éisteacht leis an múinteoir mar dhealéitheoir ag léamh scéalta agus dánta tarraingteacha
2737,487,sracfhéachaint ó am go ham ar réimse leathan d’ábhar léitheoireachta
2738,487,"taithí a fháil ar an bhfocal scríofa sa timpeallacht, go háirithe sa seomra ranga, agus é a léamh go tuisceanach"
2739,488,a bhfuil á léamh aige/aici a thuiscint
2740,488,a thuiscint gur gníomhaíocht í an léitheoireacht ar féidir í a roinnt le daoine eile
2741,488,an ceangal atá idir litreacha agus fuaimeanna na Gaeilge a aithint
2742,488,an téarmaíocht ar leith a bhaineann leis an léitheoireacht a chloisteáil as Gaeilge agus a thuiscint
2743,488,clár cuimsitheach réamhléitheoireachta a leanúint
2744,488,focal a aithint trí leideanna a úsáid
2745,488,stór de ghnáthfhocail inléite a chur le chéile óna t(h)aithí ar théacs sa timpeallacht agus ar leabhair
2746,488,tuiscint a fháil ar an gcaoi a gcomhfhreagraíonn fuaimeanna agus litreacha áirithe i nGaeilge agus i mBéarla go hiondúil
2747,489,léitheoireacht a chleachtadh trí ‘leabhair mhóra’ a léamh in éineacht leis an múinteoir
2748,489,léitheoireacht fheidhmiúil a dhéanamh i gcluichí léitheoireachta
2749,490,aischothú dearfach a fháil ar obair phearsanta
2750,490,taithí a fháil ar atmaisféar ranga a léiríonn meas ar an bhfocal scríofa agus a chuireann luach ar dhea-iarrachtaí scríbhneoireachta
2751,490,taitneamh a bhaint as gníomhaíochtaí oiriúnacha scríbhneoireachta a chothaíonn féinmhuinín
2752,491,a (h)ainm féin a scríobh
2753,491,"abairtí a chóipeáil, a iomlánú agus a scríobh"
2754,491,abairtí simplí aonair a scríobh
2755,491,an múinteoir a fheiceáil ag scríobh agus é/í ag baint sásaimh as
2756,491,cabhair a lorg ón múinteoir
2757,491,cleachtaí a bhaineann le tús na scríbhneoireachta a dhéanamh
2758,491,cleachtaí peannaireachta a dhéanamh
2759,491,liosta focal a scríobh
2760,491,"lipéid, comharthaí agus fógraí a chóipeáil agus a scríobh"
2761,491,nuacht shimplí a scríobh
2762,491,pictiúir a tharraingt a léiríonn mothúcháin agus lipéid a chur leo
2763,491,pictiúir a tharraingt de rudaí a thaitníonn nó nach dtaitníonn leis/léi agus lipéid a chur orthu
2764,491,scríbhneoireacht fheidhmiúil agus cumarsáid a chleachtadh
2765,491,scríobh do léitheoirí nó d’éisteoirí éagsúla
2766,491,scríobh faoi phictiúir
2767,492,"éisteacht le Gaeilge, cé nach dtuigfeadh sé/sí gach focal b’fhéidir"
2768,492,éisteacht leis an nGaeilge á húsáid go teagmhasach mar theanga chaidrimh agus bhainisteoireachta
2769,492,éisteacht leis an nGaeilge i gcomhthéacsanna cultúrtha
2770,492,rogha a dhéanamh ó am go ham faoin ábhar éisteachta
2771,493,cluichí spreagúla a éilíonn éisteacht agus tuiscint a imirt
2772,493,"cumas géaréisteachta a fhorbairt chun na difríochtaí idir consain loma, consain shéimhithe agus consain uraithe a thabhairt faoi deara"
2773,493,éisteacht agus leanúint treoracha
2774,493,"éisteacht le cainteoir(í), beo agus ar fhíseáin, agus an chaint a thuiscint le cabhair leideanna éagsúla"
2775,493,éisteacht leis an múinteoir agus gníomhartha a dhéanamh a bhaineann leis na céadfaí agus na mothúcháin
2776,493,éisteacht leis an nGaeilge á labhairt go rialta gach lá chun nathanna cainte agus foirmlí teanga a dhaingniú
2777,493,oiliúint a fháil i scil na héisteachta trí úsáid a bhaint as téipeanna
2778,493,páirt a ghlacadh i ngníomhaíochtaí éisteachta a éilíonn tuiscint bhunúsach
2779,494,amhráin a chanadh
2780,494,an Ghaeilge a labhairt go teagmhasach neamhfhoirmiúil sa seomra ranga agus sa scoil
2781,494,dánta a aithris agus iad a phlé
2782,494,gnéithe d’fheasacht teanga a phlé
2783,494,gnéithe den chultúr a phlé
2784,494,páirt a ghlacadh i sceitsí agus i ndrámaí
2785,494,rogha a dhéanamh ó am go ham faoin ábhar labhartha
2786,495,"caint faoi rudaí a tharla, a tharlaíonn, atá ar siúl agus a tharlóidh"
2787,495,ceisteanna a chur agus a fhreagairt
2788,495,cluichí a imirt chun taithí a fháil ar ghnéithe bunúsacha de ghramadach na Gaeilge
2789,495,cluichí teanga a imirt
2790,495,comparáid a dhéanamh idir rudaí
2791,495,focail cháilitheacha a úsáid
2792,495,foclóir níos leithne a úsáid
2793,495,"labhairt faoi/fúithi féin, faoina g(h)náthshaol laethúil"
2794,495,nuacht shimplí a thabhairt
2795,495,páirt a ghlacadh i gcluichí foghraíochta agus litrithe
2796,495,rólghlacadh i suímh dhifriúla
2797,495,sainfhoclóir na dtéamaí a úsáid i gcomhthéacsanna éagsúla
2798,495,"scéalta a aithris, a athinsint ina f(h)ocail féin, ceisteanna fúthu a fhreagairt, agus codanna díobh a léiriú i rólghlacadh"
2799,495,scéalta a chríochnú agus a chumadh
2800,495,treoracha agus orduithe a thabhairt
2801,495,úsáid a bhaint as
2802,495,úsáid a bhaint as leideanna éagsúla chun cabhrú le cumarsáid éifeachtach a dhéanamh
2803,496,"brí a bhaint as an bhfocal scríofa sa timpeallacht, go háirithe sa seomra ranga"
2804,496,léitheoireacht a shamhlú le taitneamh trí éisteacht leis an múinteoir mar dhealéitheoir ag léamh scéalta agus dánta tarraingteacha os ard
2805,496,sracfhéachaint go minic ar réimse leathan d’ábhar léitheoireachta
2806,496,tréimhsí taoiléitheoireachta a chaitheamh i gcomhair pléisiúir
2807,497,a bhfuil á léamh aige/aici a thuiscint
2808,497,a thuiscint gur gníomhaíocht chumarsáideach í an léitheoireacht ar féidir í a roinnt le daoine eile
2809,497,an téarmaíocht ar leith a bhaineann leis an léitheoireacht a chloisteáil as Gaeilge agus a thuiscint
2810,497,an téarmaíocht bhunúsach a bhaineann le leabhair a thuiscint
2811,497,"focail a aithint i dtéacs trí úsáid a bhaint as leideanna, as pictiúir, as an gcomhthéacs agus as comhréir na Gaeilge"
2812,497,focal a aithint trína bhriseadh i siollaí agus trí thógáil ar fhréamhacha focal
2813,497,fuaimeanna nach bhfuil sa Bhéarla a thabhairt faoi deara
2814,497,stór níos leithne de ghnáthfhocail inléite a chur le chéile óna t(h)aithí ar théacs sa timpeallacht agus ar leabhair
2815,497,tuiscint níos doimhne a fháil ar chóras fuaimeanna na Gaeilge
2816,498,ábhar céimnithe léitheoireachta a léamh os ard agus go ciúin
2817,498,ábhar dílis a léamh ag leibhéal oiriúnach
2818,498,freagairt do phearsana agus d’eachtraí i scéal nó dán
2819,498,léamh i gcomhpháirt le daoine eile
2820,498,léamh i gcomhthéacsanna cultúrtha
2821,498,léitheoireacht fheidhmiúil a dhéanamh
2822,498,taithí a fháil ar chineálacha éagsúla téacs
2823,499,aischothú dearfach ar obair phearsanta a fháil
2824,499,an múinteoir a fheiceáil ag scríobh agus ag baint sásaimh as
2825,499,rogha a dhéanamh faoi ábhar na gceachtanna scríbhneoireachta
2826,499,taithí a fháil ar atmaisféar ranga a léiríonn meas ar an bhfocal scríofa agus a chuireann luach ar dhea-iarrachtaí scríbhneoireachta
2827,499,taitneamh agus sásamh a bhaint as gníomhaíochtaí oiriúnacha scríbhneoireachta
2828,500,abairtí le pictiúir a chur san ord ceart chun scéal simplí a scríobh
2829,500,cabhair a lorg ón múinteoir
2830,500,cleachtaí scríbhneoireachta a dhéanamh
2831,500,cluichí taitneamhacha focal a imirt
2832,500,creatlacha réamhcheaptha a chóipeáil agus a iomlánú
2833,500,feabhas a chur ar a c(h)uid iarrachtaí pearsanta trí athdhréachtú
2834,500,focail a scríobh ó chuimhne
2835,500,poncaíocht a úsáid chun cur le soiléireacht na scríbhneoireachta
2836,500,scéalta simplí a chríochnú
2837,500,scríbhneoireacht fheidhmiúil agus cumarsáid a dhéanamh
2838,500,scríobh do léitheoirí agus d’éisteoirí éagsúla
2839,500,scríobh faoi phictiúir
2840,500,scríobh faoi/fúithi féin agus faoina g(h)náthshaol laethúil
2841,500,scríobh i gcomhthéacsanna cultúrtha
2842,500,tabhairt faoi litriú na Gaeilge go muiníneach
2843,500,úsáid a bhaint as cláir oiriúnacha réamhullmhaithe don ríomhaire pearsanta
2844,501,éisteacht chun brí ghinearálta a bhaint as ábhar taitneamhach
2845,501,éisteacht leis an nGaeilge á húsáid go teagmhasach sa seomra ranga agus sa scoil
2846,501,éisteacht leis an nGaeilge i gcomhthéacsanna cultúrtha
2847,501,rogha níos minice a fháil faoin ábhar éisteachta
2848,502,cluichí spreagúla a éilíonn éisteacht agus tuiscint a imirt
2849,502,"cumas géaréisteachta a fhorbairt a thuilleadh chun na difríochtaí idir consain loma, shéimhithe agus uraithe agus consain chaola agus leathana a thabhairt faoi deara"
2850,502,"éisteacht le cainteoir(í), beo agus i bhfíseáin, agus an chaint a thuiscint le cabhair ó gheáitsí, ón nguth agus ón gcomhthéacs"
2851,502,éisteacht leis an múinteoir agus gníomhaíochtaí a dhéanamh a bhaineann leis na céadfaí agus na mothúcháin
2852,502,éisteacht leis an nGaeilge á labhairt go fíorchumarsáideach ar na hócáidí céanna gach lá chun nathanna cainte agus foirmlí teanga a dhaingniú
2853,502,fíricí nua a fhoghlaim trí éisteacht agus tuiscint
2854,502,oiliúint bhreise i scil na héisteachta a fháil trí úsáid a bhaint as téipeanna
2855,502,páirt a ghlacadh i ngníomhaíochtaí éisteachta a éilíonn tuiscint bhunúsach
2856,503,aird a thabhairt ar ghnéithe den teanga chun feasacht teanga a fhorbairt
2857,503,amhráin a chanadh
2858,503,an Ghaeilge a labhairt go teagmhasach sa seomra ranga agus sa scoil chun gnáthriachtanais chumarsáide a chomhlíonadh
2859,503,an Ghaeilge a labhairt i gcomhthéacsanna cultúrtha
2860,503,dánta a aithris
2861,503,"páirt a ghlacadh i ndrámaí, i sceitsí agus in agallaimh"
2862,503,rogha a dhéanamh ó am go ham faoin ábhar cainte
2863,504,"caint faoi rudaí a tharla, a tharlaíonn agus a tharlóidh"
2864,504,ceisteanna a chur agus a fhreagairt
2865,504,cluichí a imirt chun taithí a fháil ar ghramadach na Gaeilge
2866,504,cluichí teanga a imirt
2867,504,comparáid a dhéanamh
2868,504,cur síos ar eachtraí atá ag tarlú agus atá tar éis tarlú
2869,504,focail cháilitheacha a úsáid le hainmfhocail agus le briathra
2870,504,foclóir níos leithne a úsáid
2871,504,labhairt faoi/fúithi féin agus faoina g(h)náthshaol laethúil
2872,504,nuacht a thabhairt
2873,504,páirt a ghlacadh i gcluichí foghraíochta agus litrithe
2874,504,réimse níos leithne rudaí a ainmniú i gcomhthéacsanna éagsúla
2875,504,rólghlacadh i suímh dhifriúla
2876,504,sainfhoclóir na dtéamaí a fhorbairt i gcomhthéacsanna éagsúla
2877,504,"scéalta a athinsint ina f(h)ocail féin, ceisteanna a chur agus a fhreagairt fúthu, agus iad a léiriú i rólghlacadh"
2878,504,scéalta a chríochnú agus a chumadh
2879,504,úsáid a bhaint as
2880,504,úsáid a bhaint as leideanna éagsúla chun cabhrú le cumarsáid éifeachtach
2881,504,úsáid a bhaint as na suímh agus na treonna i gcluichí páirce
2882,505,"brí a bhaint as an bhfocal scríofa sa timpeallacht, go háirithe sa seomra ranga"
2883,505,léitheoireacht a shamhlú le taitneamh trí éisteacht leis an múinteoir mar dhealéitheoir ag léamh ábhar spéisiúil léitheoireachta
2884,505,sracfhéachaint ó am go ham ar réimse leathan d’ábhar léitheoireachta
2885,505,tréimhsí taoiléitheoireachta a chaitheamh i gcomhair pléisiúir
2886,506,an príomhsmaoineamh a aithint
2887,506,an téarmaíocht ar leith a bhaineann leis an léitheoireacht a chloisteáil as Gaeilge agus a thuiscint
2888,506,an téarmaíocht bhunúsach a bhaineann le leabhair a thuiscint
2889,506,focail a aithint agus a rá trí iad a bhriseadh ina siollaí agus trí thógáil ar fhréamhacha focal
2890,506,"focal a aithint i dtéacs trí úsáid a bhaint as leideanna ón gcomhthéacs, ón gcomhréir, agus ó ghraiféimeanna"
2891,506,foclóir pearsanta níos leithne de ghnáthfhocail inléite a chur le chéile óna t(h)aithí ar théacs sa timpeallacht agus ar leabhair
2892,506,fuaimeanna nach bhfuil sa Bhéarla a thabhairt faoi deara
2893,506,straitéisí éagsúla léitheoireachta a chleachtadh
2894,506,tuiscint a fháil ar chóras fuaimeanna na Gaeilge
2895,507,ábhar céimnithe léitheoireachta a léamh os ard agus go ciúin
2896,507,ábhar dílis a léamh ag leibhéal oiriúnach
2897,507,freagairt do phearsana agus d’eachtraí i scéal nó dán
2898,507,léamh i gcomhthéacsanna cultúrtha
2899,507,léitheoireacht fheidhmiúil a dhéanamh
2900,507,taithí a fháil ar chineálacha éagsúla téacs
2901,508,aischothú dearfach a fháil ar obair phearsanta
2902,508,an múinteoir a fheiceáil ag scríobh agus ag baint sásaimh as
2903,508,rogha a dhéanamh faoi ábhar na gceachtanna scríbhneoireachta
2904,508,taithí a fháil ar atmaisféar ranga a léiríonn meas ar an bhfocal scríofa agus a chuireann luach ar dhea-iarrachtaí scríbhneoireachta
2905,508,taitneamh agus sásamh a bhaint as gníomhaíochtaí oiriúnacha scríbhneoireachta
2906,509,abairtí a chur san ord ceart chun scéal a scríobh
2907,509,an foclóir a úsáid mar chabhair don litriú
2908,509,cabhair a lorg ón múinteoir
2909,509,cluichí taitneamhacha scríbhneoireachta a imirt
2910,509,creatlacha réamhcheaptha d’alt nó d’aiste ghearr a chóipeáil agus a iomlánú
2911,509,cur síos ar phictiúir
2912,509,feabhas a chur ar iarrachtaí pearsanta trí athdhréachtú
2913,509,ord a chur ar scéal
2914,509,poncaíocht a úsáid
2915,509,scríbhneoireacht fheidhmiúil agus cumarsáid a dhéanamh
2916,509,scríobh do léitheoirí nó d’éisteoirí éagsúla
2917,509,scríobh faoi/fúithi féin agus faoina g(h)náthshaol laethúil
2918,509,scríobh go rialta agus ar feadh tréimhsí níos faide
2919,509,scríobh i gcomhthéacsanna cultúrtha
2920,509,tabhairt faoi litriú na Gaeilge go muiníneach
2921,509,"tuairiscí, ailt, aistí gearra, scéalta simplí a scríobh agus a chríochnú"
2922,509,úsáid a bhaint as cláir oiriúnacha réamhullmhaithe don ríomhaire
2923,510,éisteacht gan bhrú le hábhar tarraingteach
2924,510,"éisteacht le daoine eile chomh maith leis an múinteoir, cé nach dtuigfeadh sé/sí gach focal b’fhéidir"
2925,510,éisteacht leis an nGaeilge á húsáid go teagmhasach mar theanga chaidrimh agus bhainisteoireachta
2926,511,cluichí éisteachta a imirt agus gníomhaíochtaí simplí a dhéanamh
2927,511,éisteacht agus leanúint treoracha
2928,511,éisteacht le cainteoir agus cabhair a fháil ó leideanna éagsúla
2929,511,éisteacht le treoracha ón múinteoir agus na mothúcháin a léiriú le mím nó le pictiúr
2930,511,éisteacht leis an nGaeilge á labhairt go rialta gach lá chun frásaí faoi leith a dhaingniú
2931,512,amhráin a chanadh
2932,512,an Ghaeilge a labhairt i gcomhthéacsanna cultúrtha
2933,512,rainn le hathrá a aithris
2934,512,scéalta aitheanta a chloisteáil agus páirt a ghlacadh san athrá nó i ndrámaí simplí bunaithe orthu
2935,512,tabhairt faoi labhairt na Gaeilge
2936,513,cluichí teanga a imirt
2937,513,focail fhrithchiallacha a úsáid
2938,513,nuacht shimplí phearsanta a thabhairt faoin am atá thart
2939,513,rólghlacadh a chleachtadh ag leibhéil shimplí
2940,513,"sainfhoclóir na dtéamaí a úsáid i gcomhthéacs le cabhair áiseanna mar phictiúir, bhréagáin, ábhar dílis"
2941,513,scéalta gearra a insint ag úsáid sraith briathra
2942,513,úsáid a bhaint as geáitsí agus tuin na cainte chun cabhrú le cumarsáid a dhéanamh
2943,514,explore and use patterns in addition facts
2944,514,"recognise pattern, including odd and even numbers"
2945,514,understand the use of a frame to show the presence of an unknown number
2946,515,"represent and interpret data in two, three or four rows or columns using real objects, models and pictures"
2947,515,sort and classify objects by two and three criteria
2948,516,"estimate, compare, measure and record capacity using non-standard units"
2949,516,"estimate, measure and record capacity using standard unit (the litre) and solve simple problems"
2950,516,select and use appropriate non-standard measuring units and instruments
2951,517,"estimate, compare, measure and record length using non-standard units"
2952,517,"estimate, measure and record length using standard unit (the metre)"
2953,517,select and use appropriate non-standard measuring units and instruments
2954,517,solve and complete practical tasks and problems involving length
2955,518,calculate how many items may be bought with a given sum
2956,518,"recognise, exchange and use coins up to the value of 50 cents"
2957,519,read and record time using simple devices
2958,519,"read day, date and month using calendar"
2959,519,read time in hours and half-hours on 12-hour analogue clock
2960,519,use the vocabulary of time to sequence events
2961,520,"estimate, compare, measure and record weight using non-standard units"
2962,520,"estimate, measure and record weight using standard unit (the kilogram) and solve simple problems"
2963,520,select and use appropriate non-standard measuring units and instruments
2964,521,compare equivalent and non-equivalent sets 0-20
2965,521,order sets of objects by number
2966,521,"use the language of ordinal number, first to tenth"
2967,522,count the number of objects in a set
2968,522,estimate the number of objects in a set 0-20
2969,522,"read, write and order numerals, 0-99"
2970,523,establish and identify half of sets to 20
2971,524,add numbers without and with renaming within 99
2972,524,construct number sentences and number stories; solve problems involving addition within 20
2973,524,"develop an understanding of addition by combining or partitioning sets, use concrete materials 0-20"
2974,524,develop and/or recall mental strategies for addition facts within 20
2975,524,explore and discuss repeated addition and group counting
2976,524,"explore, develop and apply the commutative, associative and zero properties of addition"
2977,525,construct number sentences and number stories; solve problems involving subtraction 0-20
2978,525,"develop an understanding of subtraction as deducting, as complementing and as difference 0-20"
2979,525,develop and/or recall mental strategies for subtraction 0-20
2980,525,estimate differences within 99
2981,525,explore and discuss repeated addition and group counting
2982,525,solve one-step problems involving addition or
2983,525,subtract numbers without renaming within 99
2984,525,"use the symbols +, - , ="
2985,526,"explore, identify and record place value 0-99"
2986,527,combine and partition 2-D shapes
2987,527,construct and draw 2-D shapes
2988,527,identify and discuss the use of 2-D shapes in the environment
2989,527,identify halves of 2-D shapes
2990,527,"sort, describe, compare and name 2-D shapes: square, rectangle, triangle, circle, semicircle"
2991,528,"describe, compare and name 3-D shapes, including cube, cuboid, cylinder and sphere"
2992,528,discuss the use of 3-D shapes in the environment
2993,528,explore the relationship between 2-D and 3-D shapes
2994,528,solve and complete practical tasks and problems involving 2-D and 3-D shapes
2995,529,"explore, discuss, develop and use the vocabulary of spatial relations"
2996,529,give and follow simple directions within classroom and school settings
2997,530,explore and use patterns in addition facts
2998,530,recognise patterns and predict subsequent numbers
2999,530,understand the use of a frame to show the presence of an unknown number
3000,531,"represent, read and interpret simple block graphs"
3001,531,"represent, read and interpret simple tables and charts (pictograms)"
3002,531,sort and classify objects by two and three criteria
3003,532,estimate and measure area using non-standard units
3004,533,"estimate, compare, measure and record the capacity of a wide variety of containers using non-standard units"
3005,533,"estimate, measure and record capacity using litre, half-litre and quarter-litre bottles and solve simple problems"
3006,533,select and use appropriate non-standard measuring units and instruments
3007,534,"estimate, compare, measure and record length using non-standard units"
3008,534,"estimate, measure and record length using metre and centimetre"
3009,534,select and use appropriate non-standard measuring units/instruments
3010,534,solve and complete practical tasks and problems involving length
3011,535,"recognise, exchange and use coins up to the value of €2"
3012,535,write the value of a group of coins; record money amounts as cents and later as euro
3013,536,read and record time using simple devices
3014,536,"read day, date and month using calendar and identify the season"
3015,536,read time in hours and half-hours on digital clock
3016,536,"read time in hours, half-hours and quarter-hours on 12-hour analogue clock"
3017,536,use the vocabulary of time to sequence events
3018,537,"estimate, compare, measure and record weight using non-standard units"
3019,537,"estimate, measure and record weight using kilogram, half kilogram and quarter kilogram and solve simple problems"
3020,537,explore and discuss instances when objects or substances that weigh 1 kg vary greatly in size
3021,537,select and use appropriate non-standard measuring units and instruments
3022,538,compare equivalent and non-equivalent sets
3023,538,use the language of ordinal number
3024,539,count the number of objects in a set
3025,539,estimate the number of objects in a set 0-20
3026,539,"read, write and order numerals 0-199"
3027,540,establish and identify halves and quarters of sets to 20
3028,541,add numbers without and with renaming within 99
3029,541,construct number sentences and number stories; solve problems involving addition within 99
3030,541,develop an understanding of addition by combining or partitioning sets
3031,541,develop and recall mental strategies for addition facts within 20
3032,541,explore and discuss repeated addition and group counting
3033,541,"explore, develop and apply the commutative, associative and zero properties of addition"
3034,542,construct number sentences involving subtraction of whole numbers; solve problems involving subtraction
3035,542,"develop an understanding of subtraction as deducting, as complementing and as difference"
3036,542,develop and recall mental strategies for subtraction 0-20
3037,542,estimate differences within 99
3038,542,solve one-step problems involving addition or subtraction
3039,542,subtract numbers without and with renaming within 99
3040,542,"use the symbols +, - , ="
3041,543,"explore, identify and record place value 0-199"
3042,544,combine and partition 2-D shapes
3043,544,construct and draw 2-D shapes
3044,544,identify and discuss the use of 2-D shapes in the environment
3045,544,identify half and quarter of shapes
3046,544,"sort, describe, compare and name 2-D shapes: square, rectangle, triangle, circle, semicircle, oval"
3047,545,"describe, compare and name 3-D shapes, including cube, cuboid, cylinder, sphere and cone"
3048,545,discuss the use of 3-D shapes in the environment
3049,545,explore the relationship between 2-D and 3-D shapes
3050,545,solve and complete practical tasks and problems involving 2-D and 3-D shapes
3051,546,explore and recognise angles in the environment
3052,547,"explore, discuss, develop and use the vocabulary of spatial relations"
3053,547,"give and follow simple directions within classroom and school settings, including turning directions using half and quarter turns"
3054,548,identify line symmetry in shapes and in the environment
3055,549,"explore, extend and describe (explain rule for) sequences"
3056,549,"explore, recognise and record patterns in number, 0-999"
3057,549,use patterns as an aid in the memorisation of number facts
3058,550,solve one-step number sentences
3059,550,translate an addition or subtraction number sentence with a frame into a word problem (frame not in initial position)
3060,551,"collect, organise and represent data using pictograms, block graphs and bar charts"
3061,551,"read and interpret tables, pictograms, block graphs and bar charts"
3062,551,use data sets to solve and complete practical tasks and problems
3063,552,"estimate, compare and measure the area of regular and irregular shapes"
3064,553,"estimate, compare, measure and record the capacity of a wide variety of objects using appropriate metric units (l, ml)"
3065,553,"solve and complete practical tasks and problems involving the addition and subtraction of units ofcapacity (l, ml)"
3066,554,"estimate, compare, measure and record lengths of a wide variety of objects using appropriate metric units (m, cm)"
3067,554,rename units of length in m and cm
3068,554,"solve and complete practical tasks and problems involving the addition and subtraction of units of length (m, cm)"
3069,555,rename amounts of euro or cents and record using symbols and decimal point
3070,555,solve and complete one-step problems and tasks involving the addition and subtraction of money
3071,556,consolidate and develop further a sense of time passing
3072,556,read and interpret simple timetables
3073,556,read dates from calendars and express weeks as days and vice versa
3074,556,read time in five-minute intervals on analogue and digital clock (12-hour)
3075,556,record time in analogue and digital forms
3076,556,rename minutes as hours and hours as minutes
3077,556,solve and complete practical tasks and problems involving times and dates
3078,557,"estimate, compare, measure and record the weight of a wide variety of objects using appropriate metric units (kg, g)"
3079,557,solve and complete practical tasks and problems involving the addition and subtraction of units of weight (kg and g)
3080,558,identify tenths and express in decimal form
3081,558,order decimals on the number line
3082,558,solve problems involving decimals
3083,559,calculate a fraction of a set using concrete materials
3084,559,"calculate a unit fraction of a number and calculate a number, given a unit fraction of the number"
3085,559,compare and order fractions with appropriate denominators and position on the number line
3086,559,develop an understanding of the relationship between fractions and division
3087,559,"identify fractions and equivalent forms of fractions with denominators 2, 4, 8 and 10"
3088,559,solve and complete practical tasks and problems involving fractions
3089,560,"add and subtract, without and with renaming, within 999"
3090,560,know and recall addition and subtraction facts
3091,560,solve word problems involving addition and subtraction
3092,561,"develop an understanding of division as sharing and as repeated subtraction, without and with remainders"
3093,561,develop and/or recall division facts within 100
3094,561,divide a one-digit or two-digit number by a one-digit number without and with remainders
3095,561,solve and complete practical tasks and problems involving division of whole numbers
3096,562,develop an understanding of multiplication as repeated addition and vice versa
3097,562,develop and/or recall multiplication facts within 100
3098,562,"explore, understand and apply the zero, commutative and distributive properties of multiplication"
3099,562,multiply a one-digit or two-digit number by 0-10
